major,основне,module,Magento_AdminNotification
minor,незначне,module,Magento_AdminNotification
notice,повідомлення,module,Magento_AdminNotification
"Wrong message type","Невірний тип повідомлення",module,Magento_AdminNotification
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. It is highly recommended to change this value in your Magento <a href=""%1"">configuration</a>.","{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. It is highly recommended to change this value in your Magento <a href=""%1"">configuration</a>.",module,Magento_AdminNotification
"One or more of the Cache Types are invalidated: %1.","Один або кілька типів кешу недійсні: %1.",module,Magento_AdminNotification
"Please go to <a href=""%1"">Cache Management</a> and refresh cache types.","Будь ласка, перейдіть до <a href=""%1"">Управління кешем</a> та оновіть кешеві типи.",module,Magento_AdminNotification
"One or more media files failed to be synchronized during the media storages synchronization process. Refer to the log file for details.","One or more media files failed to be synchronized during the media storages synchronization process. Refer to the log file for details.",module,Magento_AdminNotification
"Synchronization of media storages has been completed.","Завершено синхронізацію медіа сховищ.",module,Magento_AdminNotification
"Your web server is configured incorrectly. As a result, configuration files with sensitive information are accessible from the outside. Please contact your hosting provider.","Your web server is configured incorrectly. As a result, configuration files with sensitive information are accessible from the outside. Please contact your hosting provider.",module,Magento_AdminNotification
"We appreciate our merchants' feedback. Please <a href=""#"" data-mage-init=%1>take our survey</a> and tell us about features you'd like to see in Magento.","We appreciate our merchants' feedback. Please <a href=""#"" data-mage-init=%1>take our survey</a> and tell us about features you'd like to see in Magento.",module,Magento_AdminNotification
"Close popup","Закрити спливаюче вікно",module,Magento_AdminNotification
Close,Закрити,module,Magento_AdminNotification
"Critical System Messages","Критичні Системні Повідомлення",module,Magento_AdminNotification
"Major System Messages","Значні Системні Повідомлення",module,Magento_AdminNotification
"System messages","Системні повідомлення",module,Magento_AdminNotification
Notification,Notification,module,Magento_AdminNotification
Cancel,Cancel,module,Magento_AdminNotification
Acknowledge,Acknowledge,module,Magento_AdminNotification
"See All (%1 unread)","See All (%1 unread)",module,Magento_AdminNotification
Actions,Дії,module,Magento_AdminNotification
Message,Повідомлення,module,Magento_AdminNotification
"Use HTTPS to Get Feed","Використовувати HTTPS для отримання стрічки новин",module,Magento_AdminNotification
"Update Frequency","Частота оновлення",module,Magento_AdminNotification
"Last Update","Останнє оновлення",module,Magento_AdminNotification
Severity,Суворість,module,Magento_AdminNotification
"Date Added","Дата додавання",module,Magento_AdminNotification
Remove,Вилучити,module,Magento_AdvancedCheckout
Cancel,Скасувати,module,Magento_AdvancedCheckout
"Manage Shopping Cart","Керувати кошиком покупок",module,Magento_AdvancedCheckout
"Create Order","Створити замовлення",module,Magento_AdvancedCheckout
Back,Назад,module,Magento_AdvancedCheckout
"Add Products","Додати товари",module,Magento_AdvancedCheckout
"Update Items and Qty's","Update Items and Qty's",module,Magento_AdvancedCheckout
"Are you sure you want to clear your shopping cart?","Are you sure you want to clear your shopping cart?",module,Magento_AdvancedCheckout
"Clear the shopping cart.","Clear the shopping cart.",module,Magento_AdvancedCheckout
"Add Selected Product(s) to Shopping Cart","Add Selected Product(s) to Shopping Cart",module,Magento_AdvancedCheckout
"Shopping Cart for %1 in %2","Кошик покупок для %1 у %2",module,Magento_AdvancedCheckout
"Choose  products to add to shopping cart.","Choose  products to add to shopping cart.",module,Magento_AdvancedCheckout
Product,Товар,module,Magento_AdvancedCheckout
Price,Ціна,module,Magento_AdvancedCheckout
Quantity,Кількість,module,Magento_AdvancedCheckout
"Products in the Comparison List (%1)","Товарів у списку порівняння (%1)",module,Magento_AdvancedCheckout
"Last ordered items (%1)","Останні замовлені позиції (%1)",module,Magento_AdvancedCheckout
Products,Товари,module,Magento_AdvancedCheckout
ID,Ідентифікатор,module,Magento_AdvancedCheckout
SKU,Артикул,module,Magento_AdvancedCheckout
"Recently Compared Products (%1)","Нещодавно порівняні товари (%1)",module,Magento_AdvancedCheckout
"Recently Viewed Products (%1)","Нещодавно переглянуті товари (%1)",module,Magento_AdvancedCheckout
"Add to Shopping Cart by SKU","Додати до кошика покупок за артикулом",module,Magento_AdvancedCheckout
"Add to Shopping Cart","Додати до кошика покупок",module,Magento_AdvancedCheckout
"Wish List (%1)","Список бажань (%1)",module,Magento_AdvancedCheckout
Apply,Застосувати,module,Magento_AdvancedCheckout
Configure,Налаштувати,module,Magento_AdvancedCheckout
"Add to Order by SKU","Додати до замовлення за артикулом",module,Magento_AdvancedCheckout
"Add to Order","Додати до замовлення",module,Magento_AdvancedCheckout
"Add Products to Order","Додати товари до замовлення",module,Magento_AdvancedCheckout
"<span id=""sku-attention-num"">%1</span> product(s) require attention.","<span id=""sku-attention-num"">%1</span> product(s) require attention.",module,Magento_AdvancedCheckout
"Remove All","Видалити все",module,Magento_AdvancedCheckout
"Only %1%2%3 left in stock","Тільки %1%2%3 залишилося на складі",module,Magento_AdvancedCheckout
"The maximum quantity allowed for purchase is %1.","The maximum quantity allowed for purchase is %1.",module,Magento_AdvancedCheckout
"The minimum quantity allowed for purchase is %1.","The minimum quantity allowed for purchase is %1.",module,Magento_AdvancedCheckout
"Specify the product's options","Specify the product's options",module,Magento_AdvancedCheckout
"Receive notice when item is restocked.","Receive notice when item is restocked.",module,Magento_AdvancedCheckout
"Customer not found","Customer not found",module,Magento_AdvancedCheckout
"Shopping cart management disabled for this customer.","Shopping cart management disabled for this customer.",module,Magento_AdvancedCheckout
"Shopping cart management is disabled for this customer.","Керування кошиком покупок вимкнене для цього покупця.",module,Magento_AdvancedCheckout
"We could not find this store.","We could not find this store.",module,Magento_AdvancedCheckout
Customers,Покупці,module,Magento_AdvancedCheckout
"Shopping Cart","Кошик покупок",module,Magento_AdvancedCheckout
"An error has occurred. See error log for details.","Сталася помилка. Перегляньте журнал помилок для подробиць.",module,Magento_AdvancedCheckout
"You do not have access to this.","Ви не маєте доступу до цього.",module,Magento_AdvancedCheckout
"The wish list item id is not received.","Ідентифікатор позиції списку бажань не отриманий.",module,Magento_AdvancedCheckout
"The wish list item is not loaded.","Позиція списку бажань не завантажена.",module,Magento_AdvancedCheckout
"Ordered item id is not received.","Ідентифікатор замовленої позиції не отримано.",module,Magento_AdvancedCheckout
"Ordered item is not loaded.","Замовлена позиція не завантажена.",module,Magento_AdvancedCheckout
"Quote item id is not received.","Ідентифікатор позиції котування не отриманий.",module,Magento_AdvancedCheckout
"Quote item is not loaded.","Позиція котування не завантажена.",module,Magento_AdvancedCheckout
"You removed the item.","Ви вилучили позицію.",module,Magento_AdvancedCheckout
"You removed the items.","Ви видалили елементи.",module,Magento_AdvancedCheckout
"You cannot configure a product.","Ви не можете конфігурувати товар.",module,Magento_AdvancedCheckout
"You added %1 to your shopping cart.","Ви додали %1 до Вашого кошика покупок.",module,Magento_AdvancedCheckout
"You cannot add a product.","Ви не можете додати товар.",module,Magento_AdvancedCheckout
"Order by SKU","Замовити за артикулом",module,Magento_AdvancedCheckout
"SKU not found in catalog.","Артикул не знайдено в каталозі.",module,Magento_AdvancedCheckout
"Availability: Out of stock.","Наявність: немає на складі.",module,Magento_AdvancedCheckout
"The requested quantity is not available.","The requested quantity is not available.",module,Magento_AdvancedCheckout
"The product cannot be added to cart in requested quantity.","The product cannot be added to cart in requested quantity.",module,Magento_AdvancedCheckout
"Please specify the product's options.","Please specify the product's options.",module,Magento_AdvancedCheckout
"The product cannot be added to cart.","The product cannot be added to cart.",module,Magento_AdvancedCheckout
"Please enter a valid number in the ""Qty"" field.","Please enter a valid number in the ""Qty"" field.",module,Magento_AdvancedCheckout
"The product is assigned to another website.","The product is assigned to another website.",module,Magento_AdvancedCheckout
"You can add only enabled products.","Ви можете додати тільки ввімкнені товари.",module,Magento_AdvancedCheckout
"You cannot upload this file.","Ви не можете завантажити цей файл.",module,Magento_AdvancedCheckout
"The file is empty.","Файл порожній.",module,Magento_AdvancedCheckout
"You have not entered a product SKU. Please <a href=""%1"">click here</a> to add product(s) by SKU.","Ви не ввели артикул товару. Будь ласка, <a href=""%1"">натисніть тут</a>, щоб додати товар(и) за артикулом.",module,Magento_AdvancedCheckout
"You have not entered a product SKU.","Ви не ввели артикул товару.",module,Magento_AdvancedCheckout
"Failed to add a product to cart by id ""%1"".","Failed to add a product to cart by id ""%1"".",module,Magento_AdvancedCheckout
"Something went wrong reordering this product.","Something went wrong reordering this product.",module,Magento_AdvancedCheckout
"We couldn't find this wish list.","We couldn't find this wish list.",module,Magento_AdvancedCheckout
"You added %1 product to your shopping cart.","Ви додали %1 товар до Вашого кошика покупок.",module,Magento_AdvancedCheckout
"You added %1 products to your shopping cart.","Ви додали %1 товари(ів) до Вашого кошика покупок.",module,Magento_AdvancedCheckout
"%1 product requires your attention.","%1 товар потребує Вашої уваги.",module,Magento_AdvancedCheckout
"%1 products require your attention.","%1 товари(ів) потребують Вашої уваги.",module,Magento_AdvancedCheckout
"Yes, for Specified Customer Groups","Так, для зазначених груп покупців",module,Magento_AdvancedCheckout
"Yes, for Everyone","Так, для всіх",module,Magento_AdvancedCheckout
No,Ні,module,Magento_AdvancedCheckout
"The file is corrupt.","Файл пошкоджено.",module,Magento_AdvancedCheckout
"This file needs to be in .csv format.","Цей файл має бути у .csv форматі.",module,Magento_AdvancedCheckout
"%1 item(s) need your attention.","%1 позиція(ї) потребує(ють) Вашої уваги.",module,Magento_AdvancedCheckout
"Apply Coupon Code","Застосувати код купона",module,Magento_AdvancedCheckout
"Remove Coupon Code","Вилучити код купона",module,Magento_AdvancedCheckout
"The coupon code ""%1"" is not valid.","Код купона ""%1"" не є дійсним.",module,Magento_AdvancedCheckout
"Shopping Cart Items","Позиції кошика покупок",module,Magento_AdvancedCheckout
Qty,К-сть,module,Magento_AdvancedCheckout
Subtotal,"Проміжний підсумок",module,Magento_AdvancedCheckout
Discount,Знижка,module,Magento_AdvancedCheckout
"Row Subtotal","Проміжний підсумок рядка",module,Magento_AdvancedCheckout
Action,Дія,module,Magento_AdvancedCheckout
"No ordered items","Немає замовлених позицій",module,Magento_AdvancedCheckout
"Total %1 product(s)","Загалом %1 товар(и/ів)",module,Magento_AdvancedCheckout
Subtotal:,"Проміжний підсумок:",module,Magento_AdvancedCheckout
"Excl. Tax","Викл. податки",module,Magento_AdvancedCheckout
Total,Total,module,Magento_AdvancedCheckout
"Incl. Tax","Вкл. податки",module,Magento_AdvancedCheckout
"Total incl. tax","Total incl. tax",module,Magento_AdvancedCheckout
"Move to Wishlist","Перемістити до списку бажань",module,Magento_AdvancedCheckout
"No item specified.","Не вказано жодної позиції.",module,Magento_AdvancedCheckout
"Are you sure that you want to remove this item?","Are you sure that you want to remove this item?",module,Magento_AdvancedCheckout
SKU's,SKU's,module,Magento_AdvancedCheckout
File,Файл,module,Magento_AdvancedCheckout
"Your csv file must include ""sku"" and ""qty"" columns.","Ваш csv-файл повинен містити стовпці ""артикул"" та ""к-сть"".",module,Magento_AdvancedCheckout
Reset,Скинути,module,Magento_AdvancedCheckout
SKU:,Артикул:,module,Magento_AdvancedCheckout
"Only <span id=""%1_max_allowed"">%2</span> in stock","Тільки <span id=""%1_max_allowed"">%2</span> на складі",module,Magento_AdvancedCheckout
"Edit item parameters","Редегувати параметри позиції",module,Magento_AdvancedCheckout
Edit,Редагувати,module,Magento_AdvancedCheckout
"Remove item","Вилучити позицію",module,Magento_AdvancedCheckout
"Products Requiring Attention","Товари, що потребують уваги",module,Magento_AdvancedCheckout
Item,Позиція,module,Magento_AdvancedCheckout
"Unit Price","Unit Price",module,Magento_AdvancedCheckout
"Add to Cart","Додати до кошика",module,Magento_AdvancedCheckout
Sku,Артикул,module,Magento_AdvancedCheckout
"File extensions allowed: .csv","Дозволені розширення файлів: .csv",module,Magento_AdvancedCheckout
"File must contain two columns, with ""sku"" and ""qty"" in the header row.","File must contain two columns, with ""sku"" and ""qty"" in the header row.",module,Magento_AdvancedCheckout
"Add Row","Додати рядок",module,Magento_AdvancedCheckout
"Remove Row","Вилучити рядок",module,Magento_AdvancedCheckout
"Customer Groups","Групи покупців",module,Magento_AdvancedCheckout
"Apply Coupon","Застосувати купон",module,Magento_AdvancedCheckout
"Add Products By SKU","Додати товари за артикулом",module,Magento_AdvancedCheckout
"Order by SKU Settings","Налаштування замовлень за артикулом",module,Magento_AdvancedCheckout
"Enable Order by SKU on My Account in Frontend","Enable Order by SKU on My Account in Frontend",module,Magento_AdvancedCheckout
"Shopping Cart Management","Керування кошиком покупок",module,Magento_AdvancedCheckout
"Order by SKU Description","Опис замовлення за артикулом",module,Magento_AdvancedCheckout
"Display a Link to Loading a Spreadsheet","Показувати посилання на завантаження таблиці",module,Magento_AdvancedCheckout
"Defines whether a link to My Account &gt; Order by SKU page will be displayed on the widget","Визначає, чи буде посилання до Мій обліковий запис &gt; Сторінка замовлення за артикулом відображено на віджеті",module,Magento_AdvancedCheckout
"Link Text","Текст посилання",module,Magento_AdvancedCheckout
"The text of the link to the My Account &gt; Order by SKU page","Текст посилання до Мій обліковий запис &gt; Сторінка замовлення за артикулом",module,Magento_AdvancedCheckout
"Load a list of SKUs","Завантажити список артикулів",module,Magento_AdvancedCheckout
"Order by SKU Template","Шаблон замовлення за артикулом",module,Magento_AdvancedCheckout
Cancel,Cancel,module,Magento_Authorizenet
"You don't have enough on your credit card to pay for this purchase. To complete your purchase, click ""OK"" and add a credit card to use for the balance. Otherwise, you can cancel the purchase and release the partial payment we are holding.","You don't have enough on your credit card to pay for this purchase. To complete your purchase, click ""OK"" and add a credit card to use for the balance. Otherwise, you can cancel the purchase and release the partial payment we are holding.",module,Magento_Authorizenet
"Your credit card has been declined. You can click OK to add another credit card to complete your purchase. Or you can cancel this credit transaction and pay a different way.","Your credit card has been declined. You can click OK to add another credit card to complete your purchase. Or you can cancel this credit transaction and pay a different way.",module,Magento_Authorizenet
"We canceled your payment and released any money we were holding.","We canceled your payment and released any money we were holding.",module,Magento_Authorizenet
"You can't use any more credit cards for this payment, and you don't have enough to pay for this purchase. Sorry, but we'll have to cancel your transaction.","You can't use any more credit cards for this payment, and you don't have enough to pay for this purchase. Sorry, but we'll have to cancel your transaction.",module,Magento_Authorizenet
"Your order has not been placed, because the contents of the shopping cart and/or your address has been changed. Authorized amounts from your previous payment that were left pending are now released. Please go through the checkout process to purchase your cart contents.","Your order has not been placed, because the contents of the shopping cart and/or your address has been changed. Authorized amounts from your previous payment that were left pending are now released. Please go through the checkout process to purchase your cart contents.",module,Magento_Authorizenet
"Are you sure you want to cancel your payment? Click OK to cancel your payment and release the amount on hold. Click Cancel to enter another credit card and continue with your payment.","Are you sure you want to cancel your payment? Click OK to cancel your payment and release the amount on hold. Click Cancel to enter another credit card and continue with your payment.",module,Magento_Authorizenet
"Processed Amount","Processed Amount",module,Magento_Authorizenet
"Remaining Balance","Remaining Balance",module,Magento_Authorizenet
"Order saving error: %1","Помилка збереження замовлення: %1",module,Magento_Authorizenet
"Please choose a payment method.","Будь ласка, виберіть спосіб оплати.",module,Magento_Authorizenet
"You created the order.","Ви створили замовлення.",module,Magento_Authorizenet
"Something went wrong canceling the transactions.","Something went wrong canceling the transactions.",module,Magento_Authorizenet
"There was an error canceling transactions. Please contact us or try again later.","There was an error canceling transactions. Please contact us or try again later.",module,Magento_Authorizenet
"We couldn't process your order right now. Please try again later.","We couldn't process your order right now. Please try again later.",module,Magento_Authorizenet
"amount %1","обсяг %1",module,Magento_Authorizenet
failed,failed,module,Magento_Authorizenet
successful,successful,module,Magento_Authorizenet
"Credit Card: xxxx-%1","Кредитна картка: xxxx-%1",module,Magento_Authorizenet
"Authorize.Net Transaction ID %1","Authorize.Net Transaction ID %1",module,Magento_Authorizenet
authorize,авторизувати,module,Magento_Authorizenet
"authorize and capture","авторизувати і блокувати",module,Magento_Authorizenet
capture,блокувати,module,Magento_Authorizenet
refund,повернення,module,Magento_Authorizenet
void,недійсний,module,Magento_Authorizenet
"This is an invalid amount for authorization.","This is an invalid amount for authorization.",module,Magento_Authorizenet
"This is an invalid amount for capture.","This is an invalid amount for capture.",module,Magento_Authorizenet
"This is an invalid amount for refund.","This is an invalid amount for refund.",module,Magento_Authorizenet
"This is an invalid split tenderId ID.","This is an invalid split tenderId ID.",module,Magento_Authorizenet
"Something went wrong while canceling the payment.","Something went wrong while canceling the payment.",module,Magento_Authorizenet
"Something went wrong while authorizing the payment.","Something went wrong while authorizing the payment.",module,Magento_Authorizenet
"Something went wrong while capturing the payment.","Something went wrong while capturing the payment.",module,Magento_Authorizenet
"The shopping cart contents and/or address has been changed.","The shopping cart contents and/or address has been changed.",module,Magento_Authorizenet
"This is an invalid amount for partial authorization.","This is an invalid amount for partial authorization.",module,Magento_Authorizenet
"Parent Authorize.Net transaction (ID %1) expired","Parent Authorize.Net transaction (ID %1) expired",module,Magento_Authorizenet
"Something went wrong while voiding the payment.","Something went wrong while voiding the payment.",module,Magento_Authorizenet
"Something went wrong while refunding the payment.","Something went wrong while refunding the payment.",module,Magento_Authorizenet
"You have reached the maximum number of credit cards ' 'allowed to be used for the payment.","You have reached the maximum number of credit cards ' 'allowed to be used for the payment.",module,Magento_Authorizenet
"Something went wrong while authorizing the partial payment.","Something went wrong while authorizing the partial payment.",module,Magento_Authorizenet
"Something went wrong in the payment gateway.","Щось пішло не так у платіжному шлюзі.",module,Magento_Authorizenet
"Gateway error: %1","Помилка шлюзу: %1",module,Magento_Authorizenet
"Gateway actions are locked because the gateway cannot complete ' 'one or more of the transactions. ' 'Please log in to your Authorize.Net account to manually resolve the issue(s).","Gateway actions are locked because the gateway cannot complete ' 'one or more of the transactions. ' 'Please log in to your Authorize.Net account to manually resolve the issue(s).",module,Magento_Authorizenet
"Payment updating error.","Payment updating error.",module,Magento_Authorizenet
"Authorize Only","Тільки авторизувати",module,Magento_Authorizenet
"Authorize and Capture","Авторизувати і блокувати",module,Magento_Authorizenet
"Invalid amount for capture.","Неприпустима сума для блокування.",module,Magento_Authorizenet
"Payment capturing error.","Помилка блокування платежу.",module,Magento_Authorizenet
"Invalid transaction ID.","Недійсний ідентифікатор транзакції.",module,Magento_Authorizenet
"Payment voiding error.","Помилка анулювання платежу.",module,Magento_Authorizenet
"Invalid amount for refund.","Неприпустима сума для повернення.",module,Magento_Authorizenet
"Payment refunding error.","Помилка повернення платежу.",module,Magento_Authorizenet
"The transaction was declined because the response hash validation failed.","Транзакцію було відхилено через невдалу валідацію хеша відповіді.",module,Magento_Authorizenet
"This payment didn't work out because we can't find this order.","Цей платіж не спрацював, тому що ми не можемо знайти це замовлення.",module,Magento_Authorizenet
"There was a payment authorization error.","Сталася помилка авторизації платежу.",module,Magento_Authorizenet
"This payment was not authorized because the transaction ID field is empty.","This payment was not authorized because the transaction ID field is empty.",module,Magento_Authorizenet
"Amount of %1 approved by payment gateway. Transaction ID: ""%2"".","Amount of %1 approved by payment gateway. Transaction ID: ""%2"".",module,Magento_Authorizenet
"Something went wrong: the paid amount doesn't match the order amount. Please correct this and try again.","Щось пішло не так: сплачена сума не відповідає сумі замовлення. Будь ласка, виправте це і повторіть спробу.",module,Magento_Authorizenet
"Credit Card Type","Тип кредитної картки",module,Magento_Authorizenet
"Credit Card Number","Номер кредитної картки",module,Magento_Authorizenet
"Expiration Date","Дійсна до",module,Magento_Authorizenet
"Card Verification Number","Верифікаційний номер картки",module,Magento_Authorizenet
"Click ""Cancel"" to remove any pending status and release money already processed during this payment.","Click ""Cancel"" to remove any pending status and release money already processed during this payment.",module,Magento_Authorizenet
"Please enter a different credit card number to complete your purchase.","Please enter a different credit card number to complete your purchase.",module,Magento_Authorizenet
"Credit Card %1","Credit Card %1",module,Magento_Authorizenet
"Credit Card Information","Credit Card Information",module,Magento_Authorizenet
"--Please Select--","--Please Select--",module,Magento_Authorizenet
"Card Verification Number Visual Reference","Card Verification Number Visual Reference",module,Magento_Authorizenet
"What is this?","What is this?",module,Magento_Authorizenet
"You'll be asked for your payment details before placing an order.","You'll be asked for your payment details before placing an order.",module,Magento_Authorizenet
"To cancel pending authorizations and release amounts that have already been processed during this payment, click Cancel.","To cancel pending authorizations and release amounts that have already been processed during this payment, click Cancel.",module,Magento_Authorizenet
Processing...,Processing...,module,Magento_Authorizenet
Enabled,Ввімкнено,module,Magento_Authorizenet
"Sort Order","Порядок сортування",module,Magento_Authorizenet
Title,Назва,module,Magento_Authorizenet
"3D Secure Card Validation","3D Secure Card Validation",module,Magento_Authorizenet
"New Order Status","Статус нового замовлення",module,Magento_Authorizenet
"No confirmation","No confirmation",module,Magento_Authorizenet
Authorize.net,Authorize.net,module,Magento_Authorizenet
"Credit Card Types","Типи кредитної картки",module,Magento_Authorizenet
"Credit Card Verification","Перевірка кредитної картки",module,Magento_Authorizenet
"Email Customer","Написати ел. листа покупцеві",module,Magento_Authorizenet
"API Login ID","Ідентифікатор логіну API",module,Magento_Authorizenet
"Merchant's Email","Електронна пошта мерчанта",module,Magento_Authorizenet
"Test Mode","Тестовий режим",module,Magento_Authorizenet
Debug,Відладка,module,Magento_Authorizenet
"Transaction Key","Ключ транзакції",module,Magento_Authorizenet
"Payment Action","Дія оплати",module,Magento_Authorizenet
"Accepted Currency","Валюта, що приймається",module,Magento_Authorizenet
"Payment from Applicable Countries","Платіж із відповідних країн",module,Magento_Authorizenet
"Payment from Specific Countries","Платіж із конкретних країн",module,Magento_Authorizenet
"Minimum Order Total","Мінімальний підсумок замовлення",module,Magento_Authorizenet
"Maximum Order Total","Максимальний підсумок замовлення",module,Magento_Authorizenet
"Allow Partial Authorization","Allow Partial Authorization",module,Magento_Authorizenet
"3D Secure","3D Secure",module,Magento_Authorizenet
"Severe 3D Secure Card Validation","Severe 3D Secure Card Validation",module,Magento_Authorizenet
"Severe Validation Removes Chargeback Liability on Merchant","Severe Validation Removes Chargeback Liability on Merchant",module,Magento_Authorizenet
"If you leave this empty, we'll use a default value. The custom URL may be provided by CardinalCommerce agreement.","If you leave this empty, we'll use a default value. The custom URL may be provided by CardinalCommerce agreement.",module,Magento_Authorizenet
"Authorize.net Direct Post","Пряме подання Authorize.net",module,Magento_Authorizenet
"Merchant MD5","MD5 мерчанта",module,Magento_Authorizenet
"Gateway URL","URL шлюзу",module,Magento_Authorizenet
Custom,Custom,module,Magento_Backend
"Are you sure?","Ви впевнені?",module,Magento_Backend
Close,Закрити,module,Magento_Backend
Cancel,Скасувати,module,Magento_Backend
Back,Назад,module,Magento_Backend
Product,Товар,module,Magento_Backend
Price,Ціна,module,Magento_Backend
Quantity,Кількість,module,Magento_Backend
ID,ID,module,Magento_Backend
SKU,Артикул,module,Magento_Backend
Customers,Покупці,module,Magento_Backend
No,Ні,module,Magento_Backend
Subtotal,Subtotal,module,Magento_Backend
Discount,Discount,module,Magento_Backend
Action,Action,module,Magento_Backend
"Excl. Tax","Excl. Tax",module,Magento_Backend
Total,Загалом,module,Magento_Backend
"Incl. Tax","Incl. Tax",module,Magento_Backend
"Total incl. tax","Total incl. tax",module,Magento_Backend
Reset,Очистити,module,Magento_Backend
Edit,Edit,module,Magento_Backend
"What is this?","Що це?",module,Magento_Backend
"Invalid Form Key. Please refresh the page.","Недійсний Ключ Форми. Будь-ласка, оновіть сторінку.",module,Magento_Backend
"You entered an invalid Secret Key. Please refresh the page.","Ви ввели недійсний Секретний Ключ. Будь-ласка, оновіть сторінку.",module,Magento_Backend
"Cache Storage Management","Управління Сховищем Кешу",module,Magento_Backend
"Flush Magento Cache","Скинути Magento Кеш",module,Magento_Backend
"Cache storage may contain additional data. Are you sure that you want flush it?","Cache storage may contain additional data. Are you sure that you want flush it?",module,Magento_Backend
"Flush Cache Storage","Скинути Сховище Кешу",module,Magento_Backend
Invalidated,"Визнано недійсним",module,Magento_Backend
Orders,Замовлення,module,Magento_Backend
Amounts,Суми,module,Magento_Backend
Bestsellers,"Лідери продажів",module,Magento_Backend
"Most Viewed Products","Найбільш Просмотрювані Товари",module,Magento_Backend
"New Customers","Нові покупці",module,Magento_Backend
Customer,Покупець,module,Magento_Backend
Guest,Гість,module,Magento_Backend
Items,Позиції,module,Magento_Backend
"Grand Total","Загальний підсумок",module,Magento_Backend
"Lifetime Sales","Довічні Продажі",module,Magento_Backend
"Average Orders","Average Orders",module,Magento_Backend
"Search Term","Search Term",module,Magento_Backend
Results,Results,module,Magento_Backend
Uses,Uses,module,Magento_Backend
Average,Середній,module,Magento_Backend
"Order Quantity","Order Quantity",module,Magento_Backend
Views,Перегляди,module,Magento_Backend
Revenue,Прибуток,module,Magento_Backend
Tax,Податок,module,Magento_Backend
Shipping,Доставка,module,Magento_Backend
